YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE_SIZE,CYLINDERS,TRANSMISSION,FUEL_CONSUMPTION_1,FUEL_CONSUMPTION_2,FUEL_CONSUMPTION_3,FUEL_CONSUMPTION_4,CO2_EMISSIONS
1995,VOLKSWAGEN,COMPACT,1.8,4,A4,X,12,9.3,10.8,26,248
1995,VOLKSWAGEN,COMPACT,1.8,4,M5,X,10.6,7.9,9.4,30,216
1995,VOLKSWAGEN,COMPACT,2,4,A4,X,11.6,8.8,10.3,27,237
1995,VOLKSWAGEN,COMPACT,2,4,M5,X,11.4,8.2,10,28,230
1995,VOLKSWAGEN,COMPACT,1.9,4,M5,D,8.4,6.6,7.6,37,205
1995,VOLKSWAGEN,COMPACT,2.8,6,A4,X,14.7,10.3,12.7,22,292
1995,VOLKSWAGEN,COMPACT,2.8,6,M5,X,14.3,10.2,12.4,23,285
1995,VOLKSWAGEN,MID-SIZE,1.9,4,M5,D,8.8,7.1,8,35,216
1995,VOLKSWAGEN,MID-SIZE,1.9,4,M5,D,9.1,7.1,8.2,34,221
1995,VOLKSWAGEN,MID-SIZE,2.8,6,A4,X,14.7,10.3,12.7,22,292
1995,VOLKSWAGEN,MID-SIZE,2.8,6,M5,X,14.5,10.2,12.5,23,288
1995,VOLKSWAGEN,STATION WAGON - MID-SIZE,2.8,6,A4,X,14.7,10.3,12.7,22,292
1995,VOLKSWAGEN,STATION WAGON - MID-SIZE,2.8,6,M5,X,14.5,10.2,12.5,23,288
1995,VOLKSWAGEN,VAN - CARGO,2.5,5,A4,X,15.7,13.3,14.6,19,336
1995,VOLKSWAGEN,VAN - CARGO,2.5,5,M5,X,15.5,13.1,14.5,19,334
1995,VOLKSWAGEN,VAN - CARGO,2.4,5,M5,D,10.2,9.6,9.9,29,267
1995,VOLVO,MID-SIZE,2.3,4,A4,X,13.9,9.8,12.1,23,278
1995,VOLVO,COMPACT,2.5,6,A4,X,14.9,10.6,13,22,299
1995,VOLVO,COMPACT,2.9,6,A4,X,15.2,10.2,12.9,22,297
1995,VOLVO,MID-SIZE,2.4,5,A4,X,13.8,9.3,11.8,24,271
1995,VOLVO,MID-SIZE,2.4,5,M5,X,13.6,9,11.6,24,267
1995,VOLVO,STATION WAGON - MID-SIZE,2.4,5,A4,X,13.8,9.3,11.8,24,271
1995,VOLVO,STATION WAGON - MID-SIZE,2.4,5,M5,X,13.6,9,11.6,24,267
1995,VOLVO,MID-SIZE,2.4,5,A4,X,13.1,8.9,11.2,25,258
1995,VOLVO,MID-SIZE,2.4,5,M5,X,13,8.9,11.2,25,258
1995,VOLVO,STATION WAGON - MID-SIZE,2.4,5,A4,X,13.1,8.9,11.2,25,258
1995,VOLVO,STATION WAGON - MID-SIZE,2.4,5,M5,X,13,8.9,11.2,25,258
1995,VOLVO,MID-SIZE,2.3,5,A4,X,13.8,9.7,12,24,276
1995,VOLVO,MID-SIZE,2.3,5,M5,X,15.1,10.4,13,22,299
1995,VOLVO,STATION WAGON - MID-SIZE,2.3,5,A4,X,13.8,9.7,12,24,276
1995,VOLVO,STATION WAGON - MID-SIZE,2.3,5,M5,X,15.1,10.4,13,22,299
1995,VOLVO,MID-SIZE,2.3,4,A4,X,13.8,10.2,12.2,23,281
1995,VOLVO,STATION WAGON - MID-SIZE,2.3,4,A4,X,13.8,10.2,12.2,23,281
1995,VOLVO,STATION WAGON - MID-SIZE,2.3,4,A4,X,13.9,9.8,12.1,23,278
1995,VOLVO,STATION WAGON - SMALL,2.5,6,A4,X,14.9,10.6,13,22,299
1995,VOLVO,STATION WAGON - SMALL,2.9,6,A4,X,15.2,10.2,12.9,22,297
1996,ACURA,COMPACT,2.5,5,A4,Z,13.4,10.1,11.9,24,274
1996,ACURA,COMPACT,3.2,6,A4,Z,14.6,10.9,12.9,22,297
1996,ACURA,MID-SIZE,3.5,6,A4,Z,14.3,10.4,12.5,23,288
1996,ACURA,SUBCOMPACT,1.8,4,A4,X,11.3,8.3,10,28,230
1996,ACURA,SUBCOMPACT,1.8,4,M5,X,10.8,8.2,9.6,29,221
1996,ACURA,SUBCOMPACT,1.8,4,M5,Z,10.6,8.3,9.6,29,221
1996,ACURA,TWO-SEATER,3,6,A4,Z,15.1,10.9,13.2,21,304
1996,ACURA,TWO-SEATER,3,6,M5,Z,14.5,10.6,12.7,22,292
1996,AUDI,COMPACT,2.8,6,A5,Z,14.5,9.3,12.1,23,278
1996,AUDI,COMPACT,2.8,6,M5,Z,13.7,9.4,11.8,24,271
1996,AUDI,COMPACT,2.8,6,A5,Z,14.8,9.5,12.4,23,285
1996,AUDI,COMPACT,2.8,6,M5,Z,14.2,9.6,12.1,23,278
1996,AUDI,COMPACT,2.8,6,A4,Z,13.8,10.3,12.2,23,281
1996,AUDI,COMPACT,2.8,6,A4,Z,14.3,10.7,12.7,22,292
1996,AUDI,STATION WAGON - SMALL,2.8,6,A4,Z,14.3,10.7,12.7,22,292
1996,AUDI,STATION WAGON - SMALL,2.8,6,A4,Z,13.9,10.4,12.3,23,283
1996,AUDI,COMPACT,2.2,5,M5,Z,14.9,11,13.1,22,301
1996,BENTLEY,SUBCOMPACT,6.7,8,A4,Z,23.3,16.1,20.1,14,462
1996,BENTLEY,MID-SIZE,6.7,8,A4,Z,21.8,15.2,18.8,15,432
1996,BENTLEY,MID-SIZE,6.7,8,A4,Z,21.8,15.2,18.8,15,432
1996,BENTLEY,COMPACT,6.7,8,A4,Z,23.2,15.9,19.9,14,458
1996,BENTLEY,MID-SIZE,6.7,8,A4,Z,23.2,15.9,19.9,14,458
1996,BENTLEY,MID-SIZE,6.7,8,A4,Z,23.2,15.9,19.9,14,458
1996,BMW,MINICOMPACT,1.9,4,A4,Z,12.1,8.3,10.4,27,239
1996,BMW,MINICOMPACT,1.9,4,M5,Z,11.8,8.3,10.2,28,235
1996,BMW,SUBCOMPACT,1.9,4,A4,Z,12.1,8.3,10.4,27,239
1996,BMW,SUBCOMPACT,1.9,4,M5,Z,11.7,8.2,10.1,28,232
1996,BMW,COMPACT,1.9,4,A4,Z,11.8,8.3,10.2,28,235
1996,BMW,COMPACT,1.9,4,M5,Z,11.7,8.2,10.1,28,232
1996,BMW,MINICOMPACT,2.8,6,A4,Z,13.5,9.5,11.7,24,269
1996,BMW,MINICOMPACT,2.8,6,M5,Z,13.3,8.9,11.3,25,260
1996,BMW,SUBCOMPACT,2.8,6,A4,Z,13.5,9.5,11.7,24,269
1996,BMW,SUBCOMPACT,2.8,6,M5,Z,13.3,8.9,11.3,25,260
1996,BMW,FULL-SIZE,4.4,8,A5,Z,15.5,10.9,13.4,21,308
1996,BMW,FULL-SIZE,5.4,12,A5,Z,18,12.8,15.6,18,359
1996,BMW,SUBCOMPACT,4.4,8,A5,Z,16.1,11.3,13.9,20,320
1996,BMW,SUBCOMPACT,5.4,12,A5,Z,18.9,12.6,16.1,18,370
1996,BMW,TWO-SEATER,1.9,4,A4,Z,11.8,8.3,10.2,28,235
1996,BMW,TWO-SEATER,1.9,4,M5,Z,11.7,8.2,10.1,28,232
1996,BUICK,MID-SIZE,3.1,6,A4,X,13.9,9.3,11.8,24,271
1996,BUICK,STATION WAGON - MID-SIZE,3.1,6,A4,X,13.9,9.3,11.8,24,271
1996,BUICK,FULL-SIZE,3.8,6,A4,X,13.6,8.7,11.4,25,262
1996,BUICK,FULL-SIZE,3.8,6,A4,X,13.7,8.8,11.5,25,265
1996,BUICK,FULL-SIZE,3.8,6,A4,X,15.6,10.2,13.2,21,304
1996,BUICK,MID-SIZE,3.1,6,A4,X,13.9,9.3,11.8,24,271
1996,BUICK,MID-SIZE,3.8,6,A4,X,13.6,8.7,11.4,25,262
1996,BUICK,MID-SIZE,3.8,6,A4,X,13.7,8.8,11.5,25,265
1996,BUICK,MID-SIZE,3.8,6,A4,X,15.6,10.2,13.2,21,304
1996,BUICK,FULL-SIZE,5.7,8,A4,X,15.6,9.9,13.1,22,301
1996,BUICK,STATION WAGON - MID-SIZE,5.7,8,A4,X,15.6,9.9,13.1,22,301
1996,BUICK,COMPACT,2.4,4,A4,X,12.1,8.5,10.5,27,242
1996,BUICK,COMPACT,3.1,6,A4,X,13.5,8.9,11.4,25,262
1996,CADILLAC,FULL-SIZE,4.6,8,A4,Z,16.5,10.7,13.9,20,320
1996,CADILLAC,FULL-SIZE,4.6,8,A4,Z,16.5,10.7,13.9,20,320
1996,CADILLAC,MID-SIZE,4.6,8,A4,Z,16.5,10.7,13.9,20,320
1996,CADILLAC,FULL-SIZE,5.7,8,A4,X,15.6,9.9,13.1,22,301
1996,CADILLAC,FULL-SIZE,4.6,8,A4,Z,16.5,10.7,13.9,20,320
1996,CHEVROLET,VAN - CARGO,4.3,6,A4,X,16.3,12.3,14.5,19,334
1996,CHEVROLET,VAN - PASSENGER,4.3,6,A4,X,16.3,12.5,14.6,19,336
1996,CHEVROLET,VAN - PASSENGER,4.3,6,A4,X,17,13.3,15.3,18,352
1996,CHEVROLET,COMPACT,2.2,4,A3,X,11,8.3,9.8,29,225
1996,CHEVROLET,COMPACT,2.2,4,M5,X,11.6,7.2,9.6,29,221
1996,CHEVROLET,COMPACT,3.1,6,A4,X,13.5,8.9,11.4,25,262
1996,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.3,12.5,14.6,19,336
1996,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.1,11.4,14,20,322
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5,8,A4,X,17.6,13.1,15.6,18,359
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5,8,M5,X,17.7,12.3,15.3,18,352
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5.7,8,A4,X,17.7,13.5,15.8,18,363
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5.7,8,M5,X,19.7,13.1,16.7,17,384
1996,CHEVROLET,PICKUP TRUCK - STANDARD,6.5,8,A4,D,16.1,12.3,14.4,20,389
1996,CHEVROLET,SUV,5.7,8,A4,X,19.5,14.3,17.1,17,393
1996,CHEVROLET,SUV,5.7,8,A4,X,19.5,14.3,17.1,17,393
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5,8,A4,X,17.6,13.1,15.6,18,359
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5,8,M5,X,20,14.5,17.5,16,403
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5.7,8,A4,X,19.5,14.3,17.1,17,393
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5.7,8,M5,X,22.3,15.3,19.2,15,442
1996,CHEVROLET,PICKUP TRUCK - STANDARD,6.5,8,A4,D,17.1,13.6,15.5,18,419
1996,CHEVROLET,SUBCOMPACT,3.8,6,A4,X,13.9,8.9,11.7,24,269
1996,CHEVROLET,SUBCOMPACT,3.8,6,M5,X,13.9,8.8,11.6,24,267
1996,CHEVROLET,SUBCOMPACT,5.7,8,A4,X,15.6,10.4,13.3,21,306
1996,CHEVROLET,SUBCOMPACT,5.7,8,M6,X,16,9.6,13.1,22,301
1996,CHEVROLET,FULL-SIZE,4.3,8,A4,X,14.9,9.9,12.7,22,292
1996,CHEVROLET,FULL-SIZE,5.7,8,A4,X,15.6,9.9,13.1,22,301
1996,CHEVROLET,FULL-SIZE,5.7,8,A4,X,15.6,9.9,13.1,22,301
1996,CHEVROLET,COMPACT,2.2,4,A3,X,11,8.3,9.8,29,225
1996,CHEVROLET,COMPACT,2.2,4,A4,X,11.3,8.1,9.9,29,228
1996,CHEVROLET,COMPACT,2.2,4,M5,X,11.5,7.2,9.6,29,221
1996,CHEVROLET,COMPACT,2.4,4,A4,X,12.1,8.5,10.5,27,242
1996,CHEVROLET,COMPACT,2.4,4,M5,X,12.1,7.8,10.2,28,235
1996,CHEVROLET,COMPACT,2.2,4,A3,X,11,8.3,9.8,29,225
1996,CHEVROLET,COMPACT,3.1,6,A4,X,13.5,8.9,11.4,25,262
1996,CHEVROLET,TWO-SEATER,5.7,8,A4,X,15.7,10.5,13.4,21,308
1996,CHEVROLET,TWO-SEATER,5.7,8,M6,Z,16.1,9.7,13.2,21,304
1996,CHEVROLET,VAN - PASSENGER,4.3,6,A4,X,17.8,13.4,15.8,18,363
1996,CHEVROLET,VAN - PASSENGER,5,8,A4,X,19.9,14.6,17.5,16,403
1996,CHEVROLET,VAN - PASSENGER,5.7,8,A4,X,19.5,14.3,17.1,17,393
1996,CHEVROLET,VAN - CARGO,4.3,6,A4,X,18.6,14.5,16.8,17,386
1996,CHEVROLET,VAN - CARGO,5,8,A4,X,19.8,15.2,17.7,16,407
1996,CHEVROLET,VAN - CARGO,5.7,8,A4,X,20.8,15.7,18.5,15,426
1996,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.4,12.2,14.5,19,334
1996,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,M5,X,18.2,12.6,15.7,18,361
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5,8,A4,X,18.5,13.9,16.5,17,380
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5,8,M5,X,20,15.1,17.8,16,409
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5.7,8,A4,X,19.6,14.5,17.3,16,398
1996,CHEVROLET,PICKUP TRUCK - STANDARD,5.7,8,M5,X,21.6,14.1,18.2,16,419
1996,CHEVROLET,PICKUP TRUCK - STANDARD,6.5,8,A4,D,17.6,13.6,15.8,18,427
1996,CHEVROLET,SUV,5.7,8,A4,X,20.7,15.1,18.2,16,419
1996,CHEVROLET,SUV,5.7,8,A4,X,19.5,14.9,17.4,16,400
1996,CHEVROLET,MID-SIZE,3.1,6,A4,X,13.9,9.3,11.8,24,271
1996,CHEVROLET,MID-SIZE,3.4,6,A4,X,15.6,9.9,13.1,22,301
1996,CHEVROLET,MINIVAN,3.4,6,A4,X,14,10.1,12.2,23,281
1996,CHEVROLET,MID-SIZE,3.1,6,A4,X,13.9,9.3,11.8,24,271
1996,CHEVROLET,MID-SIZE,3.4,6,A4,X,15.6,9.9,13.1,22,301
1996,CHEVROLET,SUV,4.3,6,A4,X,16.3,12.3,14.5,19,334
1996,CHEVROLET,SUV,4.3,6,M5,X,16.1,11.4,14,20,322
1996,CHEVROLET,SUV,4.3,6,A4,X,16.3,12.2,14.5,19,334
1996,CHEVROLET,SUV,4.3,6,M5,X,16.1,11.5,14,20,322
1996,CHEVROLET,SUV,4.3,6,A4,X,16.4,12.2,14.5,19,334
1996,CHEVROLET,PICKUP TRUCK - SMALL,2.2,4,A4,X,13.4,9.7,11.7,24,269
1996,CHEVROLET,PICKUP TRUCK - SMALL,2.2,4,M5,X,12.1,8.6,10.5,27,242
1996,CHEVROLET,PICKUP TRUCK - SMALL,4.3,6,A4,X,13.1,10.3,11.8,24,271
1996,CHEVROLET,PICKUP TRUCK - SMALL,4.3,6,M5,X,15.2,10.4,13,22,299
1996,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.3,12.1,14.4,20,331
1996,CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.1,11.5,14,20,322
1996,CHRYSLER,FULL-SIZE,3.5,6,A4,X,14.6,9.7,12.4,23,285
1996,CHRYSLER,FULL-SIZE,3.3,6,A4,X,14.3,9.5,12.1,23,278
1996,CHRYSLER,FULL-SIZE,3.5,6,A4,X,14.6,9.7,12.4,23,285
1996,CHRYSLER,FULL-SIZE,3.5,6,A4,X,15.3,9.7,12.8,22,294
1996,CHRYSLER,FULL-SIZE,3.5,6,A4,X,14.6,9.7,12.4,23,285
1996,CHRYSLER,FULL-SIZE,3.5,6,A4,X,14.6,9.7,12.4,23,285
1996,CHRYSLER,COMPACT,2,4,A4,X,13.1,8.7,11.1,25,255
1996,CHRYSLER,COMPACT,2,4,M5,X,12.1,8.1,10.3,27,237
1996,CHRYSLER,COMPACT,2.5,6,A4,X,13.5,9.5,11.7,24,269
1996,CHRYSLER,MID-SIZE,2.4,4,A4,X,13,8.9,11.2,25,258
1996,CHRYSLER,MID-SIZE,2.5,6,A4,X,13.3,9.1,11.4,25,262
1996,CHRYSLER,MINIVAN,3.8,6,A4,X,15.3,10.7,13.3,21,306
1996,CHRYSLER,MINIVAN,3.8,6,A4,X,16.8,11.4,14.4,20,331
1996,DODGE,COMPACT,2,4,A4,X,13.1,8.7,11.1,25,255
1996,DODGE,COMPACT,2,4,M5,X,12.1,8.1,10.3,27,237
1996,DODGE,COMPACT,2.5,6,A4,X,13.5,9.5,11.7,24,269
1996,DODGE,MINIVAN,2.4,4,A3,X,13.2,9.6,11.6,24,267
1996,DODGE,MINIVAN,2.4,4,A4,X,14.5,10.1,12.5,23,288
1996,DODGE,MINIVAN,3,6,A3,X,14.5,10.7,12.8,22,294
1996,DODGE,MINIVAN,3.3,6,A4,X,14.7,10.5,12.8,22,294
1996,DODGE,MINIVAN,3.8,6,A4,X,15.3,10.7,13.3,21,306
1996,DODGE,SUBCOMPACT,1.5,4,A3,X,9.6,8,8.9,32,205
1996,DODGE,SUBCOMPACT,1.5,4,M5,X,8.4,6.6,7.6,37,175
1996,DODGE,PICKUP TRUCK - STANDARD,2.5,4,M5,X,12.6,10.1,11.4,25,262
1996,DODGE,PICKUP TRUCK - STANDARD,3.9,6,A4,X,16.7,12.6,14.8,19,340
1996,DODGE,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.1,11.8,14.7,19,338
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,18.6,13.7,16.4,17,377
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,19.9,13.3,16.9,17,389
1996,DODGE,PICKUP TRUCK - STANDARD,3.9,6,A4,X,18.4,14.5,16.7,17,384
1996,DODGE,PICKUP TRUCK - STANDARD,3.9,6,M5,X,18.1,13.6,16.1,18,370
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,19.9,15.1,17.7,16,407
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,20.5,14.9,18,16,414
1996,DODGE,MINIVAN,2.4,4,A3,X,13.2,9.6,11.6,24,267
1996,DODGE,MINIVAN,2.4,4,A4,X,14.5,10.1,12.5,23,288
1996,DODGE,MINIVAN,3,6,A3,X,14.5,10.7,12.8,22,294
1996,DODGE,MINIVAN,3.3,6,A4,X,14.7,10.5,12.8,22,294
1996,DODGE,MINIVAN,3.8,6,A4,X,15.3,10.7,13.3,21,306
1996,DODGE,MINIVAN,3.8,6,A4,X,16.8,11.4,14.4,20,331
1996,DODGE,COMPACT,2,4,A3,X,11.2,8.1,9.8,29,225
1996,DODGE,COMPACT,2,4,M5,X,9.7,7,8.5,33,196
1996,DODGE,PICKUP TRUCK - STANDARD,3.9,6,A4,X,18.6,13.9,16.5,17,380
1996,DODGE,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.3,12.6,15.2,19,350
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,19.8,14.6,17.5,16,403
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,19.3,13.5,16.7,17,384
1996,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,21.3,15.2,18.5,15,426
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,21.4,16,19,15,437
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,21.5,15.2,18.7,15,430
1996,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,23.2,16.6,20.2,14,465
1996,DODGE,VAN - CARGO,3.9,6,A3,X,17.8,15,16.5,17,380
1996,DODGE,VAN - CARGO,5.2,8,A3,X,20.4,17.5,19.1,15,439
1996,DODGE,VAN - CARGO,5.2,8,A4,X,19.7,14.5,17.4,16,400
1996,DODGE,VAN - PASSENGER,3.9,6,A3,X,17.8,15,16.5,17,380
1996,DODGE,VAN - PASSENGER,5.2,8,A4,X,19.9,14.7,17.6,16,405
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,19.9,14.7,17.6,16,405
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,20.2,16.1,18.4,15,423
1996,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,21.3,15.3,18.6,15,428
1996,DODGE,PICKUP TRUCK - STANDARD,5.9,8,M5,X,22.1,17.1,19.9,14,458
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,A4,X,21.2,15.9,18.8,15,432
1996,DODGE,PICKUP TRUCK - STANDARD,5.2,8,M5,X,22.7,16.7,20,14,460
1996,DODGE,PICKUP TRUCK - STANDARD,5.9,8,A4,X,23.4,16.6,20.3,14,467
1996,DODGE,PICKUP TRUCK - STANDARD,5.9,8,M5,X,22.3,17.4,20.1,14,462
1996,DODGE,VAN - CARGO,3.9,6,A3,X,17.8,15,16.5,17,380
1996,DODGE,VAN - CARGO,5.2,8,A3,X,20.4,17.5,19.1,15,439
1996,DODGE,VAN - CARGO,5.2,8,A4,X,19.7,14.5,17.4,16,400
1996,DODGE,VAN - CARGO,5.9,8,A4,X,21.2,15.2,18.5,15,426
1996,DODGE,VAN - PASSENGER,5.2,8,A4,X,19.9,14.7,17.6,16,405
1996,DODGE,VAN - PASSENGER,5.9,8,A4,X,21.3,15.3,18.6,15,428
1996,DODGE,VAN - CARGO,5.2,8,A4,X,19.7,14.5,17.4,16,400
1996,DODGE,VAN - CARGO,5.9,8,A4,X,21.1,15.1,18.4,15,423
1996,DODGE,VAN - PASSENGER,5.2,8,A4,X,19.9,14.7,17.6,16,405
1996,DODGE,VAN - PASSENGER,5.9,8,A4,X,23,17.1,20.4,14,469
1996,DODGE,SUBCOMPACT,3,6,A4,Z,14.5,10.6,12.7,22,292
1996,DODGE,SUBCOMPACT,3,6,M5,Z,13.8,10.3,12.2,23,281
1996,DODGE,SUBCOMPACT,3,6,M6,Z,15,10.5,13,22,299
1996,DODGE,MID-SIZE,2,4,A4,X,12.3,7.8,10.3,27,237
1996,DODGE,MID-SIZE,2,4,M5,X,10.6,7.2,9.1,31,209
1996,DODGE,MID-SIZE,2.4,4,A4,X,13,8.9,11.2,25,258
1996,DODGE,MID-SIZE,2,4,M5,X,10.9,7.4,9.3,30,214
1996,DODGE,MID-SIZE,2.4,4,A4,X,13,8.9,11.2,25,258
1996,DODGE,MID-SIZE,2.5,6,A4,X,13.3,9.1,11.4,25,262
1996,DODGE,MID-SIZE,2.5,6,A4,X,15.8,10.4,13.4,21,308
1996,DODGE,TWO-SEATER,8,10,M6,Z,11.9,8.8,10.5,27,242
1996,DODGE,TWO-SEATER,8,10,M6,Z,19.9,12.1,16.4,17,377
1996,EAGLE,SUBCOMPACT,1.5,4,A3,X,9.6,8,8.9,32,205
1996,EAGLE,SUBCOMPACT,1.5,4,M5,X,8.4,6.6,7.6,37,175
1996,EAGLE,STATION WAGON - MID-SIZE,2.4,4,A4,X,14.4,10.9,12.8,22,294
1996,EAGLE,STATION WAGON - MID-SIZE,2.4,4,M5,X,13,10.5,11.9,24,274
1996,EAGLE,STATION WAGON - MID-SIZE,1.8,4,A4,X,11.5,8.9,10.3,27,237
1996,EAGLE,STATION WAGON - MID-SIZE,1.8,4,M5,X,11,8.7,9.9,29,228
1996,EAGLE,STATION WAGON - MID-SIZE,2.4,4,A4,X,13.3,9.8,11.7,24,269
1996,EAGLE,STATION WAGON - MID-SIZE,2.4,4,M5,X,11.9,9.4,10.8,26,248
1996,EAGLE,SUBCOMPACT,2,4,A4,X,13.1,8.7,11.1,25,255
1996,EAGLE,SUBCOMPACT,2,4,M5,X,12.1,8.1,10.3,27,237
1996,EAGLE,SUBCOMPACT,2,4,A4,Z,13.9,10.4,12.3,23,283
1996,EAGLE,SUBCOMPACT,2,4,M5,Z,12.5,9.3,11,26,253
1996,EAGLE,FULL-SIZE,3.3,6,A4,X,14.3,9.5,12.1,23,278
1996,EAGLE,FULL-SIZE,3.5,6,A4,X,15.3,9.7,12.8,22,294
1996,FORD,VAN - CARGO,3,6,A4,X,14.7,10.7,12.9,22,297
1996,FORD,MINIVAN,3,6,A4,X,15.9,11.1,13.7,21,315
1996,FORD,MINIVAN,4,6,A4,X,16.7,11.9,14.5,19,334
1996,FORD,MINIVAN,4,6,A4,X,17.4,12.3,15.1,19,347
1996,FORD,SUBCOMPACT,1.3,4,A3,X,9.3,7.5,8.5,33,196
1996,FORD,SUBCOMPACT,1.3,4,M5,X,8.1,6.3,7.3,39,168
1996,FORD,SUV,5,8,A4,X,19.9,15,17.7,16,407
1996,FORD,SUV,5,8,M5,X,18.4,15,16.9,17,389
1996,FORD,SUV,5.8,8,A4,X,21.2,15.5,18.6,15,428
1996,FORD,COMPACT,2,4,A4,X,11.8,8,10.1,28,232
1996,FORD,COMPACT,2,4,M5,X,11.3,7.5,9.6,29,221
1996,FORD,COMPACT,2.5,6,A4,X,12.7,8.6,10.8,26,248
1996,FORD,COMPACT,2.5,6,M5,X,12.8,8.3,10.8,26,248
1996,FORD,FULL-SIZE,4.6,8,A4,X,15.2,10.1,12.9,22,297
1996,FORD,VAN - PASSENGER,4.9,6,A4,X,21.1,15.5,18.6,15,428
1996,FORD,VAN - PASSENGER,5,8,A4,X,19.6,14.4,17.2,16,396
1996,FORD,VAN - PASSENGER,5.8,8,A4,X,21.5,15.2,18.7,15,430
1996,FORD,VAN - CARGO,4.9,6,A3,X,19.1,16.7,18,16,414
1996,FORD,VAN - CARGO,4.9,6,A4,X,19.8,14.7,17.5,16,403
1996,FORD,VAN - CARGO,5,8,A4,X,18.7,14.1,16.6,17,382
1996,FORD,VAN - CARGO,5.8,8,A4,X,20.7,14.7,18,16,414
1996,FORD,VAN - CARGO,4.9,6,A3,X,21.1,17.7,19.6,14,451
1996,FORD,VAN - CARGO,4.9,6,A4,X,21.4,16,19,15,437
1996,FORD,VAN - CARGO,5.8,8,A4,X,20.7,14.7,18,16,414
1996,FORD,COMPACT,1.8,4,A4,X,11.8,8.8,10.5,27,242
1996,FORD,COMPACT,1.8,4,M5,X,10.9,8.5,9.8,29,225
1996,FORD,COMPACT,1.9,4,A4,X,10.8,8.1,9.6,29,221
1996,FORD,COMPACT,1.9,4,M5,X,8.8,6.8,7.9,36,182
1996,FORD,STATION WAGON - SMALL,1.9,4,A4,X,10.8,8.1,9.6,29,221
1996,FORD,STATION WAGON - SMALL,1.9,4,M5,X,8.8,6.8,7.9,36,182
1996,FORD,SUV,4,6,A4,X,16.7,12.1,14.6,19,336
1996,FORD,SUV,4,6,M5,X,15,11.3,13.3,21,306
1996,FORD,SUV,5,8,A4,X,19,14.1,16.8,17,386
1996,FORD,SUV,4,6,A4,X,17.4,12.3,15.1,19,347
1996,FORD,SUV,4,6,M5,X,16.3,12.5,14.6,19,336
1996,FORD,PICKUP TRUCK - STANDARD,4.9,6,A4,X,19,14.2,16.9,17,389
1996,FORD,PICKUP TRUCK - STANDARD,4.9,6,M5,X,17.8,13.4,15.8,18,363
1996,FORD,PICKUP TRUCK - STANDARD,5,8,A4,X,19,14.1,16.8,17,386
1996,FORD,PICKUP TRUCK - STANDARD,5,8,M5,X,17.3,13.5,15.6,18,359
1996,FORD,PICKUP TRUCK - STANDARD,5.8,8,A4,X,20.5,15,18,16,414
1996,FORD,PICKUP TRUCK - STANDARD,4.9,6,A4,X,19.1,14.4,17,17,391
1996,FORD,PICKUP TRUCK - STANDARD,4.9,6,M5,X,18.4,14.3,16.6,17,382
1996,FORD,PICKUP TRUCK - STANDARD,5,8,A4,X,19.9,15,17.7,16,407
1996,FORD,PICKUP TRUCK - STANDARD,5,8,M5,X,18.4,15,16.9,17,389
1996,FORD,PICKUP TRUCK - STANDARD,5.8,8,A4,X,21.1,15.5,18.6,15,428
1996,FORD,PICKUP TRUCK - STANDARD,4.9,6,A4,X,19.8,14.7,17.5,16,403
